Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,SMA_14,EMA_14,RSI,MACD,USD_JPY,VIX,Monthly_Return,Price_Change,Target
2014-08-14,102.40799713134766,17.42533302307129,12.420000076293945,102.40799713134766,17.42533302307129,12.420000076293945,102.63999938964844,17.53333282470703,13.130000114440918,102.30000305175781,17.100000381469727,12.420000076293945,102.4219970703125,17.499332427978516,13.050000190734863,0.0,61899000.0,0.0,16.203571455819265,16.432750596463173,75.78884624767149,0.6659352957375368,102.40799713134766,12.420000076293945,0.004110460478404354,-0.004228698735325117,1
2014-08-15,102.49600219726562,17.46733283996582,13.149999618530273,102.49600219726562,17.46733283996582,13.149999618530273,102.69599914550781,17.472667694091797,14.9399995803833,102.15899658203125,17.233333587646484,11.890000343322754,102.4990005493164,17.43199920654297,11.90999984741211,0.0,58018500.0,0.0,16.380666664668492,16.57069489559686,76.11200301831212,0.6885838041358063,102.49600219726562,13.149999618530273,0.0024102734127906533,0.002026940972415221,0
2014-08-18,102.41000366210938,17.32933235168457,12.319999694824219,102.41000366210938,17.32933235168457,12.319999694824219,102.58999633789062,17.817333221435547,12.850000381469727,102.23999786376953,17.316667556762695,12.260000228881836,102.4000015258789,17.549999237060547,12.850000381469727,0.0,87738000.0,0.0,16.54699993133545,16.671846556408553,72.67937406294648,0.6874726671588967,102.41000366210938,12.319999694824219,-0.007900489991551574,-0.012573612248939112,0
2014-08-19,102.61000061035156,17.117332458496094,12.210000038146973,102.61000061035156,17.117332458496094,12.210000038146973,102.86799621582031,17.288667678833008,12.460000038146973,102.53399658203125,16.774667739868164,11.90999984741211,102.61000061035156,17.257999420166016,12.140000343322754,0.0,80022000.0,0.0,16.679571287972585,16.73124467668689,67.63307974350357,0.6618559995048727,102.61000061035156,12.210000038146973,-0.012233586896835513,-0.008150826654076264,0
2014-08-20,102.91000366210938,17.047332763671875,11.779999732971191,102.91000366210938,17.047332763671875,11.779999732971191,103.4010009765625,17.249332427978516,12.239999771118164,102.88999938964844,16.866666793823242,11.600000381469727,102.93800354003906,16.97800064086914,12.229999542236328,0.0,45418500.0,0.0,16.8339045388358,16.773389754951555,66.00350756407953,0.6286594209921823,102.91000366210938,11.779999732971191,-0.004089404408890496,0.004083644727627076,0
2014-08-21,103.70099639892578,16.95599937438965,11.760000228881836,103.70099639892578,16.95599937438965,11.760000228881836,103.94999694824219,17.253332138061523,13.510000228881836,103.61599731445312,16.884000778198242,11.520000457763672,103.70099639892578,17.101333618164062,11.930000305175781,0.0,43734000.0,0.0,16.934237820761545,16.79773770420997,63.84208533841033,0.5882006412917242,103.70099639892578,11.760000228881836,-0.0053576351531577915,-0.008498415797236323,1
2014-08-22,103.8489990234375,17.118667602539062,11.470000267028809,103.8489990234375,17.118667602539062,11.470000267028809,104.18399810791016,17.1299991607666,12.479999542236328,103.50399780273438,16.840667724609375,11.470000267028809,103.84500122070312,16.96933364868164,11.880000114440918,0.0,42501000.0,0.0,17.021190302712576,16.840528357320515,65.97895527368962,0.5627754088284505,103.8489990234375,11.470000267028809,0.009593550020714714,0.00880022497931283,1
2014-08-25,104.20099639892578,17.503332138061523,11.699999809265137,104.20099639892578,17.503332138061523,11.699999809265137,104.24700164794922,17.57866668701172,11.770000457763672,103.86499786376953,17.21266746520996,11.239999771118164,104.19000244140625,17.21266746520996,11.579999923706055,0.0,64771500.0,0.0,17.135761669703893,16.928902194752652,70.4293602183545,0.5671274499450156,104.20099639892578,11.699999809265137,0.02247047167767935,0.016886672181348445,0
2014-08-26,104.06999969482422,17.44933319091797,11.630000114440918,104.06999969482422,17.44933319091797,11.630000114440918,104.1500015258789,17.700000762939453,11.930000305175781,103.75499725341797,17.444000244140625,11.329999923706055,104.06999969482422,17.665332794189453,11.329999923706055,0.0,57270000.0,0.0,17.196761676243373,16.99829299424136,69.06355539168966,0.559766569566829,104.06999969482422,11.630000114440918,-0.0030850667014500344,-0.01222731582744548,1
2014-08-27,104.08999633789062,17.549999237060547,11.779999732971191,104.08999633789062,17.549999237060547,11.779999732971191,104.1500015258789,17.615999221801758,11.930000305175781,103.77400207519531,17.3526668548584,11.539999961853027,104.08499908447266,17.566667556762695,11.6899995803833,0.0,44776500.0,0.0,17.248475892203196,17.071853826617254,70.22286699606416,0.5556507317027908,104.08999633789062,11.779999732971191,0.0057690483092485145,-0.0009488606560287288,1
2014-08-28,103.87799835205078,17.590667724609375,12.050000190734863,103.87799835205078,17.590667724609375,12.050000190734863,103.86699676513672,17.631999969482422,12.729999542236328,103.55999755859375,17.44266700744629,12.050000190734863,103.86699676513672,17.459333419799805,12.380000114440918,0.0,42673500.0,0.0,17.323380742754257,17.141029013016205,70.70055990790262,0.5493380801698713,103.87799835205078,12.050000190734863,0.0023172928385630787,0.00752229776771605,1
2014-08-29,103.69599914550781,17.979999542236328,12.09000015258789,103.69599914550781,17.979999542236328,12.09000015258789,104.0199966430664,18.133333206176758,12.4399995803833,103.68099975585938,17.833999633789062,11.779999732971191,103.70800018310547,17.913333892822266,11.859999656677246,0.0,96706500.0,0.0,17.372809273856028,17.252891750245556,74.85870894589738,0.5691898163559763,103.69599914550781,12.09000015258789,0.02213286179479579,0.0037215657237748977,0
2014-09-19,108.80000305175781,17.288000106811523,12.109999656677246,108.80000305175781,17.288000106811523,12.109999656677246,109.4469985961914,17.428667068481445,12.609999656677246,108.60800170898438,17.01799964904785,11.520000457763672,108.8010025024414,17.19933319091797,11.729999542236328,0.0,102163500.0,0.0,18.23361873626709,17.82057531622807,41.024936273060824,0.19073152641343327,108.80000305175781,12.109999656677246,-0.017057041633622205,0.005155253108322528,0
2014-09-22,108.94000244140625,16.66866683959961,13.6899995803833,108.94000244140625,16.66866683959961,13.6899995803833,109.17900085449219,17.06800079345703,13.979999542236328,108.66999816894531,16.31399917602539,13.130000114440918,108.93199920654297,17.0,13.140000343322754,0.0,123211500.0,0.0,18.07128538404192,17.666987519344275,35.15682560853933,0.0855998354351577,108.94000244140625,13.6899995803833,-0.03582445993668726,-0.01949018590590533,1
2014-09-23,108.75,16.694000244140625,14.930000305175781,108.75,16.694000244140625,14.930000305175781,108.92500305175781,16.920000076293945,14.9399995803833,108.2770004272461,16.333332061767578,13.829999923706055,108.73999786376953,16.347999572753906,14.819999694824219,0.0,84880500.0,0.0,17.924713952200754,17.537255882650456,35.562839235230925,0.004277103145646777,108.75,14.930000305175781,0.0015198218780658745,0.02116471008253355,1
2014-09-24,108.54199981689453,16.80933380126953,13.270000457763672,108.54199981689453,16.80933380126953,13.270000457763672,108.98100280761719,16.856000900268555,14.930000305175781,108.49400329589844,16.46933364868164,13.239999771118164,108.54000091552734,16.7413330078125,14.619999885559082,0.0,56242500.0,0.0,17.76328550066267,17.440199605133,37.48207234634707,-0.05028563244577455,108.54199981689453,13.270000457763672,0.006908683086271461,0.004061850596084436,0
2014-09-25,109.31600189208984,16.463333129882812,15.640000343322754,109.31600189208984,16.463333129882812,15.640000343322754,109.34400177001953,16.997333526611328,16.690000534057617,108.5270004272461,16.406667709350586,14.029999732971191,109.32099914550781,16.834667205810547,14.109999656677246,0.0,72513000.0,0.0,17.61833313533238,17.309950741766308,34.19188717163227,-0.12006235198048998,109.31600189208984,15.640000343322754,-0.02058384201761687,-0.02205770220391212,0
2014-09-26,108.61000061035156,16.440000534057617,14.850000381469727,108.61000061035156,16.440000534057617,14.850000381469727,109.31199645996094,16.648666381835938,15.979999542236328,108.49500274658203,16.404666900634766,14.3100004196167,108.62000274658203,16.549999237060547,15.770000457763672,0.0,56931000.0,0.0,17.449237959725515,17.193957380738482,33.97530093322944,-0.17522377975037529,108.61000061035156,14.850000381469727,-0.0014172461700872052,-0.00664644761775026,0
2014-09-29,109.41100311279297,16.35066795349121,15.979999542236328,109.41100311279297,16.35066795349121,15.979999542236328,109.73799896240234,16.576000213623047,17.079999923706055,109.13600158691406,16.091999053955078,15.449999809265137,109.40299987792969,16.266666412353516,16.959999084472656,0.0,72790500.0,0.0,17.291047641209193,17.081518790438846,33.110521576422144,-0.22357081614233465,109.41100311279297,15.979999542236328,-0.005433855089076345,0.005164029249035401,0
2014-09-30,109.38999938964844,16.178667068481445,16.309999465942383,109.38999938964844,16.178667068481445,16.309999465942383,109.83699798583984,16.510000228881836,16.43000030517578,109.2020034790039,16.007999420166016,15.180000305175781,109.41200256347656,16.461332321166992,15.489999771118164,0.0,63574500.0,0.0,17.10809530530657,16.961138560844528,31.450640472184467,-0.2726226011095463,109.38999938964844,16.309999465942383,-0.01051950204719554,-0.01717146869831906,0
2014-10-01,109.66000366210938,16.016000747680664,16.709999084472656,109.66000366210938,16.016000747680664,16.709999084472656,110.05799865722656,16.17733383178711,17.559999465942383,109.25,15.710000038146973,16.079999923706055,109.62200164794922,16.14666748046875,16.440000534057617,0.0,89125500.0,0.0,16.917285919189453,16.835120185756015,29.92284409955737,-0.3209229072177173,109.66000366210938,16.709999084472656,-0.010054370988181183,-0.008092489236317175,1
2014-10-02,109.0199966430664,16.761333465576172,16.15999984741211,109.0199966430664,16.761333465576172,16.15999984741211,109.06600189208984,16.8526668548584,17.979999542236328,108.0999984741211,16.357332229614258,15.899999618530273,108.98100280761719,16.68000030517578,16.700000762939453,0.0,134973000.0,0.0,16.785000256129674,16.825281956398705,43.472618746423294,-0.2956510452513399,109.0199966430664,16.15999984741211,0.04653675593786688,0.004876088663808541,1
2014-10-03,108.52300262451172,17.013999938964844,14.550000190734863,108.52300262451172,17.013999938964844,14.550000190734863,109.87999725341797,17.100000381469727,15.430000305175781,108.52799987792969,16.735332489013672,14.4399995803833,108.52799987792969,16.87066650390625,15.15999984741211,0.0,81094500.0,0.0,16.79142883845738,16.85044435407419,47.19974208605582,-0.25232618064552526,108.52300262451172,14.550000190734863,0.015074365885482166,0.00849601496333332,1
2014-10-06,109.802001953125,17.374666213989258,15.460000038146973,109.802001953125,17.374666213989258,15.460000038146973,109.77799987792969,17.499332427978516,15.770000457763672,109.03399658203125,17.18666648864746,14.050000190734863,109.77799987792969,17.275333404541016,14.460000038146973,0.0,115699500.0,0.0,16.790857315063477,16.92034060206287,52.05894550391631,-0.18673558751200758,109.802001953125,15.460000038146973,0.02119820596674793,0.005749979298352149,0
2014-10-07,108.86799621582031,17.30466651916504,17.200000762939453,108.86799621582031,17.30466651916504,17.200000762939453,109.20999908447266,17.430667877197266,17.459999084472656,108.10600280761719,17.048667907714844,15.970000267028809,108.89800262451172,17.235332489013672,16.18000030517578,0.0,67282500.0,0.0,16.782238279070175,16.97158405767649,51.076462286201135,-0.1388029265242956,108.86799621582031,17.200000762939453,-0.004028836811141634,0.00402278460224442,0
2014-10-08,108.0719985961914,17.28533363342285,15.109999656677246,108.0719985961914,17.28533363342285,15.109999656677246,108.53199768066406,17.525333404541016,18.030000686645508,107.83999633789062,16.842666625976562,14.970000267028809,108.0530014038086,17.34000015258789,17.350000381469727,0.0,75826500.0,0.0,16.76061929975237,17.01341733444267,50.791357299520705,-0.10120927217404585,108.0719985961914,15.109999656677246,-0.0011172064899821477,-0.0031526250682806607,0
2014-10-09,108.12699890136719,17.134000778198242,18.760000228881836,108.12699890136719,17.134000778198242,18.760000228881836,108.30500030517578,17.702667236328125,19.3799991607666,107.52999877929688,16.959999084472656,15.34000015258789,108.14700317382812,17.483333587646484,15.640000343322754,0.0,110419500.0,0.0,16.749619347708567,17.029495126943413,48.50877955837693,-0.0826743089583033,108.12699890136719,18.760000228881836,-0.008754986072816884,-0.01998090396759784,0
2014-10-10,107.83000183105469,15.793999671936035,21.239999771118164,107.83000183105469,15.793999671936035,21.239999771118164,108.14299774169922,16.392667770385742,22.059999465942383,107.62799835205078,15.680000305175781,18.139999389648438,107.8550033569336,16.30933380126953,19.110000610351562,0.0,193324500.0,0.0,16.687143121446883,16.864762399609095,33.956869095857485,-0.17410513190753107,107.83000183105469,21.239999771118164,-0.07820713466800233,-0.03159749721312235,0
2014-10-13,107.33799743652344,14.97266674041748,24.639999389648438,107.33799743652344,14.97266674041748,24.639999389648438,107.55899810791016,15.93066692352295,24.639999389648438,107.06199645996094,14.733332633972168,20.520000457763672,107.33999633789062,15.904666900634766,21.15999984741211,0.0,169030500.0,0.0,16.5641907283238,16.612482978383547,28.344273422623992,-0.30927429961672814,107.33799743652344,24.639999389648438,-0.05200284592749238,-0.05859916249991306,1
2014-10-14,107.06300354003906,15.137332916259766,22.790000915527344,107.06300354003906,15.137332916259766,22.790000915527344,107.29199981689453,15.498000144958496,24.549999237060547,106.6989974975586,14.866666793823242,21.479999542236328,107.06999969482422,15.216667175292969,23.770000457763672,0.0,106579500.0,0.0,16.444762093680247,16.41579630343371,30.813315453161245,-0.3985158124314765,107.06300354003906,22.790000915527344,0.010997785411050565,-0.005213642259457232,1
2014-10-15,107.31400299072266,15.313332557678223,25.270000457763672,107.31400299072266,15.313332557678223,25.270000457763672,107.4749984741211,15.399333000183105,31.059999465942383,105.64099884033203,14.48799991607666,24.639999389648438,107.26000213623047,14.666666984558105,26.360000610351562,0.0,137209500.0,0.0,16.362619195665633,16.26880113733298,33.45268489316436,-0.4498530284275297,107.31400299072266,25.270000457763672,0.011626859394061828,0.044090833575274,0
2014-10-16,105.9800033569336,15.09000015258789,25.200000762939453,105.9800033569336,15.09000015258789,25.200000762939453,106.3290023803711,15.32800006866455,29.40999984741211,105.5,14.606666564941406,24.610000610351562,106.0199966430664,14.64799976348877,29.260000228881836,0.0,80989500.0,0.0,16.266190596989222,16.1116276727003,31.795148163576876,-0.502763654147568,105.9800033569336,25.200000762939453,-0.014584180435521898,0.03017479493690599,1
2014-10-17,106.40499877929688,15.165332794189453,21.989999771118164,106.40499877929688,15.165332794189453,21.989999771118164,106.76499938964844,15.65133285522461,23.079999923706055,106.13800048828125,15.103333473205566,20.229999542236328,106.37999725341797,15.558667182922363,21.68000030517578,0.0,158241000.0,0.0,16.18152379989624,15.98545502223219,33.00106188723037,-0.5324789062603195,106.40499877929688,21.989999771118164,0.004992222719669259,-0.025280725148786858,1
2014-10-20,107.14399719238281,15.364666938781738,18.56999969482422,107.14399719238281,15.364666938781738,18.56999969482422,107.375,15.493332862854004,22.15999984741211,106.79100036621094,15.034000396728516,18.510000228881836,107.1259994506836,15.114666938781738,22.110000610351562,0.0,52416000.0,0.0,16.12338093348912,15.90268327777213,36.21475483982684,-0.5337906517229474,107.14399719238281,18.56999969482422,0.01314406662204326,0.016540225531436706,1
2014-10-21,106.91000366210938,15.689332962036133,16.079999923706055,106.91000366210938,15.689332962036133,16.079999923706055,106.91000366210938,15.692667007446289,17.75,106.2699966430664,15.386667251586914,16.030000686645508,106.91000366210938,15.618000030517578,17.719999313354492,0.0,61954500.0,0.0,16.100047520228795,15.874236569007332,41.164845859466645,-0.5028360042705451,106.91000366210938,16.079999923706055,0.021130690599931556,0.0045673537827615645,0
2014-10-22,107.02100372314453,15.40666675567627,17.8700008392334,107.02100372314453,15.40666675567627,17.8700008392334,107.35900115966797,15.826000213623047,18.43000030517578,106.80799865722656,15.370667457580566,15.5600004196167,107.01100158691406,15.545999526977539,16.059999465942383,0.0,61749000.0,0.0,16.0032856123788,15.811893927229857,38.372706327013034,-0.49540233393317656,107.02100372314453,17.8700008392334,-0.018016457872609193,-0.008962612603935842,1
2014-10-23,107.14800262451172,15.685999870300293,16.530000686645508,107.14800262451172,15.685999870300293,16.530000686645508,108.18699645996094,15.751999855041504,17.059999465942383,107.11000061035156,15.466667175292969,15.680000305175781,107.11799621582031,15.644000053405762,16.06999969482422,0.0,52386000.0,0.0,15.908428464617048,15.795108052972582,42.52174440217009,-0.4616496390956222,107.14800262451172,16.530000686645508,0.018130665059079565,0.0026847236481175873,0
2014-10-24,108.16100311279297,15.682666778564453,16.110000610351562,108.16100311279297,15.682666778564453,16.110000610351562,108.26599884033203,15.853333473205566,18.059999465942383,107.78900146484375,15.41333293914795,16.09000015258789,108.11499786376953,15.751333236694336,16.43000030517578,0.0,51949500.0,0.0,15.787571362086705,15.780115883051499,42.484989153785676,-0.430210143175092,108.16100311279297,16.110000610351562,-0.00021248831846232275,-0.0043594060958546225,0
2014-10-27,108.2020034790039,14.777999877929688,16.040000915527344,108.2020034790039,14.777999877929688,16.040000915527344,108.15399932861328,15.640666961669922,17.8700008392334,107.65599822998047,14.687333106994629,16.0,108.1510009765625,15.616666793823242,17.239999771118164,0.0,143299500.0,0.0,15.607095173427037,15.646500415701924,33.9158513024334,-0.47284253994696357,108.2020034790039,16.040000915527344,-0.057685782233879546,-0.053703323952923626,1
2014-10-28,107.84300231933594,16.184667587280273,14.390000343322754,107.84300231933594,16.184667587280273,14.390000343322754,108.16200256347656,16.30666732788086,15.779999732971191,107.72000122070312,15.216667175292969,14.390000343322754,107.85099792480469,15.30666732788086,15.6899995803833,0.0,157744500.0,0.0,15.528476170131139,15.718256038579037,50.60034505500693,-0.38864266271237824,107.84300231933594,14.390000343322754,0.09518660989105743,0.05736064164667315,0
2014-10-29,108.11199951171875,15.873332977294922,15.149999618530273,108.11199951171875,15.873332977294922,15.149999618530273,108.23300170898438,16.100000381469727,16.280000686645508,107.947998046875,15.709333419799805,14.1899995803833,108.12000274658203,16.075332641601562,14.609999656677246,0.0,74437500.0,0.0,15.438428470066615,15.738932963741155,47.72816888719028,-0.34308093105776116,108.11199951171875,15.149999618530273,-0.019236391993001645,-0.012565815514379035,1
2014-10-30,108.84600067138672,15.910667419433594,14.520000457763672,108.84600067138672,15.910667419433594,14.520000457763672,109.2979965209961,16.03333282470703,15.75,108.80699920654297,15.670666694641113,14.069999694824219,108.83599853515625,15.87600040435791,15.3100004196167,0.0,48426000.0,0.0,15.446761880602155,15.761830891166813,48.10855122157947,-0.300496417356527,108.84600067138672,14.520000457763672,0.002352022867035952,0.0021836113752030147,1
2014-10-31,109.21299743652344,16.113332748413086,14.029999732971191,109.21299743652344,16.113332748413086,14.029999732971191,112.46299743652344,16.20800018310547,14.829999923706055,109.1969985961914,15.916666984558105,13.720000267028809,109.2229995727539,16.167333602905273,13.84000015258789,0.0,56629500.0,0.0,15.528238024030413,15.808697805466316,50.22598470938906,-0.24754098673347258,109.21299743652344,14.029999732971191,0.012737701294161408,-0.0033401212481001526,1
2014-11-03,112.84100341796875,16.172666549682617,14.729999542236328,112.84100341796875,16.172666549682617,14.729999542236328,114.18499755859375,16.503999710083008,14.989999771118164,112.58999633789062,16.08799934387207,14.229999542236328,112.8219985961914,16.200000762939453,14.40999984741211,0.0,63057000.0,0.0,15.60219042641776,15.857226971361824,50.85821069876293,-0.1984975286029318,112.84100341796875,14.729999542236328,0.003682279898016505,-0.0016872970351562012,0
2014-11-04,113.64800262451172,15.928667068481445,14.890000343322754,113.64800262451172,15.928667068481445,14.890000343322754,113.76799774169922,16.156667709350586,15.930000305175781,113.1969985961914,15.768667221069336,14.829999923706055,113.68699645996094,16.03266716003418,15.050000190734863,0.0,55239000.0,0.0,15.646142891475133,15.86675231764444,48.149675722941716,-0.17727543280043,113.64800262451172,14.890000343322754,-0.015087152168234197,-0.00648676171685165,0
2014-11-05,113.4800033569336,15.39799976348877,14.170000076293945,113.4800033569336,15.39799976348877,14.170000076293945,114.81300354003906,16.090667724609375,14.989999771118164,113.46800231933594,15.368666648864746,14.149999618530273,113.51200103759766,16.066667556762695,14.149999618530273,0.0,135688500.0,0.0,15.668142863682338,15.80425197709035,42.809761386467045,-0.20096063639844886,113.4800033569336,14.170000076293945,-0.0333152361532324,-0.04161832507653236,1
2014-11-06,114.65499877929688,16.08133316040039,13.670000076293945,114.65499877929688,16.08133316040039,13.670000076293945,115.46600341796875,16.445999145507812,15.079999923706055,114.11100006103516,15.233332633972168,13.670000076293945,114.6500015258789,15.63266658782959,14.460000038146973,0.0,230320500.0,0.0,15.733571461268834,15.841196134865024,50.43283331098422,-0.16271634389228495,114.65499877929688,13.670000076293945,0.04437806256705623,0.028700578372220807,0
2014-11-07,115.1760025024414,16.01333236694336,13.119999885559082,115.1760025024414,16.01333236694336,13.119999885559082,115.46099853515625,16.189332962036133,14.15999984741211,114.50199890136719,15.813332557678223,13.010000228881836,115.19200134277344,16.145999908447266,13.710000038146973,0.0,77415000.0,0.0,15.77990470613752,15.864147632475468,49.72255659751157,-0.13632311426844623,115.1760025024414,13.119999885559082,-0.004228554484803526,-0.008216743605609537,1
2014-11-10,114.53299713134766,16.1286678314209,12.670000076293945,114.53299713134766,16.1286678314209,12.670000076293945,114.7490005493164,16.191999435424805,13.25,113.8759994506836,15.786666870117188,12.380000114440918,114.5250015258789,15.940667152404785,13.15999984741211,0.0,68658000.0,0.0,15.811285768236433,15.89941699233486,50.98348438890397,-0.10489056837385746,114.53299713134766,12.670000076293945,0.00720246491077825,0.01179377733809289,1
2014-11-11,114.75299835205078,16.738666534423828,12.920000076293945,114.75299835205078,16.738666534423828,12.920000076293945,116.0719985961914,16.788000106811523,13.180000305175781,114.63300323486328,16.133333206176758,12.600000381469727,114.78099822998047,16.170000076293945,12.710000038146973,0.0,119232000.0,0.0,15.906428609575544,16.011316931280057,57.11012663264846,-0.03040773054311785,114.75299835205078,12.920000076293945,0.037820774125843615,0.03516799353412355,0
2014-11-12,115.72100067138672,16.606666564941406,13.020000457763672,115.72100067138672,16.606666564941406,13.020000457763672,115.85700225830078,16.82266616821289,13.760000228881836,114.9520034790039,16.371999740600586,12.989999771118164,115.7020034790039,16.648000717163086,13.760000228881836,0.0,88062000.0,0.0,15.972190516335624,16.090696882434905,55.493709502395106,0.017764383930153116,115.72100067138672,13.020000457763672,-0.00788593100955548,-0.0024828297958364855,1
2014-11-13,115.56999969482422,16.780000686645508,13.789999961853027,115.56999969482422,16.780000686645508,13.789999961853027,115.85700225830078,17.049999237060547,14.3100004196167,115.35800170898438,16.683332443237305,12.869999885559082,115.6259994506836,16.70800018310547,13.329999923706055,0.0,93540000.0,0.0,16.050571509769984,16.18260405632965,57.206533374840035,0.06913084932087443,115.56999969482422,13.789999961853027,0.010437622808061375,0.004309342994432296,1
2014-11-14,115.8239974975586,17.245332717895508,13.3100004196167,115.8239974975586,17.245332717895508,13.3100004196167,116.80899810791016,17.25666618347168,14.149999618530273,115.75,16.566667556762695,13.3100004196167,115.83000183105469,16.666667938232422,13.789999961853027,0.0,91516500.0,0.0,16.226809569767543,16.3243012112051,61.49118069332693,0.145707919007954,115.8239974975586,13.3100004196167,0.02773134756903417,0.03471988413086822,0
2014-11-17,116.89600372314453,16.93199920654297,13.989999771118164,116.89600372314453,16.93199920654297,13.989999771118164,116.82499694824219,17.266666412353516,14.729999542236328,115.4800033569336,16.801332473754883,13.84000015258789,116.82499694824219,17.166000366210938,14.699999809265137,0.0,60385500.0,0.0,16.28019039971488,16.405327610583484,57.328824627785565,0.17904844370893613,116.89600372314453,13.989999771118164,-0.018169177508961187,-0.013631664608872426,1
2014-11-18,116.64600372314453,17.18000030517578,13.859999656677246,116.64600372314453,17.18000030517578,13.859999656677246,116.9990005493164,17.332666397094727,13.989999771118164,116.38700103759766,17.034000396728516,13.130000114440918,116.6259994506836,17.05733299255371,13.859999656677246,0.0,67095000.0,0.0,16.373523780277797,16.50861730319579,59.65654560842017,0.22291306273928768,116.64600372314453,13.859999656677246,0.014646888155828597,0.007191470828154676,0
2014-11-19,116.86900329589844,16.516000747680664,13.960000038146973,116.86900329589844,16.516000747680664,13.960000038146973,117.75599670410156,16.79199981689453,14.779999732971191,116.85700225830078,16.373332977294922,13.829999923706055,116.85700225830078,16.707332611083984,14.010000228881836,0.0,118777500.0,0.0,16.416761875152588,16.50960176246044,51.548580120863654,0.20177098402853488,116.86900329589844,13.960000038146973,-0.03864956610594905,-0.011451969494902308,1
2014-11-20,118.14800262451172,16.58066749572754,13.579999923706055,118.14800262451172,16.58066749572754,13.579999923706055,118.96900177001953,16.728666305541992,15.739999771118164,117.7760009765625,16.399999618530273,13.579999923706055,118.13899993896484,16.530000686645508,14.65999984741211,0.0,53808000.0,0.0,16.45014292853219,16.519077193562723,52.22952392703245,0.188065893896745,118.14800262451172,13.579999923706055,0.0039153999224634806,0.0030651425878623633,0
2014-11-21,118.23600006103516,16.185333251953125,12.899999618530273,118.23600006103516,16.185333251953125,12.899999618530273,118.23999786376953,16.851999282836914,13.800000190734863,117.38099670410156,16.14466667175293,12.899999618530273,118.23999786376953,16.81399917602539,13.15999984741211,0.0,112276500.0,0.0,16.451047692980087,16.47457800134811,47.80612224244798,0.1436484517670742,118.23600006103516,12.899999618530273,-0.023843083752586147,-0.037389434690151685,1
2014-11-24,117.74400329589844,16.447999954223633,12.619999885559082,117.74400329589844,16.447999954223633,12.619999885559082,118.47200012207031,16.50666618347168,13.020000457763672,117.59700012207031,16.042667388916016,12.430000305175781,117.7300033569336,16.34666633605957,12.920000076293945,0.0,71845500.0,0.0,16.488142899104528,16.471034261731514,50.78830274123483,0.12816491122817908,117.74400329589844,12.619999885559082,0.01622868668699251,0.006199038756943844,1
2014-11-25,118.4540023803711,16.53933334350586,12.25,118.4540023803711,16.53933334350586,12.25,118.42400360107422,16.648000717163086,13.020000457763672,117.69400024414062,16.4060001373291,12.229999542236328,118.40799713134766,16.489999771118164,12.550000190734863,0.0,47397000.0,0.0,16.569666726248606,16.480140805968094,51.81915867938373,0.1218592178002389,118.4540023803711,12.25,0.005552856854110999,0.0029917266872314862,1
2014-11-26,117.8010025024414,16.562667846679688,12.069999694824219,117.8010025024414,16.562667846679688,12.069999694824219,117.88200378417969,16.600000381469727,12.399999618530273,117.44400024414062,16.440000534057617,11.90999984741211,117.81999969482422,16.555999755859375,12.270000457763672,0.0,29718000.0,0.0,16.604047775268555,16.491144411396306,52.095255767849,0.11739159251528974,117.8010025024414,12.069999694824219,0.001410849076513232,0.0004027597800581375,0
2014-12-17,116.61299896240234,13.721332550048828,19.440000534057617,116.61299896240234,13.721332550048828,19.440000534057617,117.49700164794922,13.776666641235352,24.610000610351562,116.46399688720703,12.84333324432373,19.260000228881836,116.5469970703125,12.870667457580566,23.899999618530273,0.0,110517000.0,0.0,14.540571349007744,14.427520105018646,33.40862675217326,-0.7230598008404403,116.61299896240234,19.440000534057617,0.04049336122183522,0.06609331608262763,1
2014-12-18,118.7959976196289,14.550666809082031,16.809999465942383,118.7959976196289,14.550666809082031,16.809999465942383,119.28800201416016,14.562666893005371,18.510000228881836,118.26300048828125,14.119999885559082,16.06999969482422,118.74400329589844,14.158666610717773,17.139999389648438,0.0,112249500.0,0.0,14.41552380153111,14.44393966556043,45.53553123622794,-0.6483246939978908,118.7959976196289,16.809999465942383,0.06044123309512317,0.027686236927672483,1
2014-12-19,118.93800354003906,14.619333267211914,16.489999771118164,118.93800354003906,14.619333267211914,16.489999771118164,119.48899841308594,14.69333267211914,17.200000762939453,118.83000183105469,14.300000190734863,16.110000610351562,118.90299987792969,14.679332733154297,16.56999969482422,0.0,103657500.0,0.0,14.356714248657227,14.467325479113962,46.40579232305245,-0.5769055658345579,118.93800354003906,16.489999771118164,0.004719127929382783,-0.004087342867218333,1
2014-12-22,119.49700164794922,14.84000015258789,15.25,119.49700164794922,14.84000015258789,15.25,119.99199676513672,14.937333106994629,16.8799991607666,119.31800079345703,14.550666809082031,15.029999732971191,119.49500274658203,14.666666984558105,16.31999969482422,0.0,71991000.0,0.0,14.314666611807686,14.517015435577152,49.21417328996495,-0.49677292965569286,119.49700164794922,15.25,0.015094182569247883,0.011818170291333408,0
